Customer_ID,Gender,Senior_Citizen,Partner,Dependents,Contract_Type,Target,Internet_Service_Type,Phone_Service,Multiple_Lines,Tech_Support,Online_Security,Online_Backup,Device_Protection,Streaming_TV,Streaming_Movies,Plan_Price_Tier,Payment_Method,Paperless_Billing,Auto_Payment,Monthly_Charges,Total_Charges,Tenure_Months,Internet_Usage_GB,Calls_Minutes,Customer_Satisfaction_Score
C003559,male,False,True,False,one year,False,dsl,yes,False,True,True,False,False,False,False,Standard,mailed check,True,False,54.35,1426.45,28,15.74,224.0,9.6
C003560,female,True,False,False,month-to-month,False,fiber optic,yes,False,False,False,True,False,True,False,Premium,electronic check,False,False,84.7,392.5,5,78.2,216.0,9.7
C003561,female,True,True,False,month-to-month,False,fiber optic,yes,False,False,False,False,True,False,True,Premium,electronic check,False,False,86.1,3861.45,45,87.26,242.0,5.8
C003562,male,False,False,False,month-to-month,False,fiber optic,yes,False,False,False,False,False,False,False,Premium,mailed check,True,False,70.35,2552.9,37,66.57,325.0,7.9
C003563,female,True,True,False,two year,False,fiber optic,yes,False,True,True,True,True,True,True,Premium,bank transfer (automatic),True,True,110.0,6668.35,60,99.05,280.0,9.6
C003564,male,True,False,False,month-to-month,True,fiber optic,yes,True,False,False,False,True,True,True,Premium,electronic check,False,False,100.6,819.4,8,106.57,295.0,7.8
C003565,female,False,False,False,one year,False,fiber optic,yes,True,False,True,False,True,True,False,Premium,credit card (automatic),False,True,94.9,4615.25,47,99.69,294.0,8.8
C003566,male,False,True,True,month-to-month,True,fiber optic,yes,True,False,False,False,False,True,False,Premium,electronic check,False,False,83.75,2070.6,26,84.01,329.0,4.2
C003567,female,True,True,True,month-to-month,True,fiber optic,yes,False,True,True,False,False,True,False,Premium,mailed check,True,False,88.3,273.75,3,89.45,275.0,3.2
C003568,female,False,True,True,month-to-month,False,fiber optic,yes,False,False,False,False,False,False,False,Premium,bank transfer (automatic),True,True,69.75,3557.7,50,75.12,282.0,10.0
C003569,male,False,True,True,month-to-month,False,dsl,yes,True,True,False,False,False,True,True,Standard,bank transfer (automatic),True,True,71.6,1957.1,27,22.6,356.0,8.6
C003570,female,True,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,True,True,True,Premium,electronic check,False,False,92.1,729.95,8,96.62,190.0,3.8
C003571,female,False,True,False,two year,False,no,yes,True,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,23.65,1416.75,62,0.0,172.0,7.6
C003572,female,False,True,False,two year,False,dsl,yes,False,True,True,False,True,True,True,Standard,bank transfer (automatic),True,True,81.85,5924.4,71,31.11,143.0,8.7
C003573,male,False,False,False,two year,False,no,yes,True,False,False,False,False,False,False,Low,mailed check,True,False,25.1,1697.7,66,1.85,266.0,8.5
C003574,male,False,True,True,two year,False,fiber optic,yes,True,True,True,True,True,True,True,Premium,bank transfer (automatic),True,True,114.7,7849.85,68,115.67,83.0,6.7
C003575,female,False,False,False,month-to-month,False,dsl,no,False,False,False,False,True,True,True,Standard,electronic check,False,False,49.15,649.4,13,8.39,13.0,6.9
C003576,male,False,True,False,one year,False,fiber optic,yes,False,False,False,False,False,False,True,Premium,electronic check,False,False,80.9,4557.5,56,82.33,240.0,5.6
C003577,male,False,True,False,month-to-month,True,fiber optic,yes,False,False,True,True,False,False,False,Premium,electronic check,False,False,79.45,3013.05,38,75.29,352.0,6.1
C003578,male,True,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,False,True,True,Premium,credit card (automatic),False,True,90.45,1266.1,14,87.26,189.0,4.2
C003579,female,False,False,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,19.3,360.35,16,0.0,231.0,8.2
C003580,female,False,True,True,month-to-month,False,fiber optic,yes,False,False,False,False,False,False,False,Premium,electronic check,False,False,70.2,1046.5,14,64.87,350.0,9.6
C003581,male,False,True,True,month-to-month,True,fiber optic,yes,False,False,False,False,False,False,False,Premium,bank transfer (automatic),True,True,69.75,2347.9,32,80.37,374.0,4.8
C003582,female,False,False,False,one year,False,dsl,yes,False,True,True,False,False,False,False,Standard,bank transfer (automatic),True,True,54.25,447.75,8,22.93,188.0,7.5
C003583,female,False,True,True,month-to-month,False,fiber optic,yes,True,False,False,False,True,True,True,Premium,bank transfer (automatic),True,True,99.3,4209.95,43,108.9,266.0,8.2
C003584,female,False,False,False,one year,False,dsl,yes,True,True,True,False,True,True,False,Standard,credit card (automatic),False,True,74.0,3877.65,52,16.09,276.0,8.0
C003585,male,False,False,False,month-to-month,False,dsl,yes,False,True,False,False,False,False,False,Standard,mailed check,True,False,50.25,152.3,3,15.43,283.0,9.5
C003586,male,False,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.8,572.2,29,0.0,226.0,8.3
C003587,female,False,False,False,month-to-month,True,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.65,19.65,1,0.0,365.0,3.5
C003588,male,True,False,False,month-to-month,True,dsl,no,False,True,False,False,True,False,True,Standard,electronic check,False,False,43.65,526.95,12,8.5,0.0,5.9
C003589,female,False,True,True,month-to-month,False,dsl,no,False,False,False,False,False,False,True,Standard,credit card (automatic),False,True,35.5,552.7,16,16.85,6.0,9.2
C003590,female,False,False,False,one year,False,dsl,yes,True,True,False,False,True,True,True,Standard,mailed check,True,False,80.75,3208.65,40,22.24,290.0,6.3
C003591,female,False,False,False,month-to-month,True,dsl,no,False,False,False,False,True,False,True,Standard,electronic check,False,False,39.5,210.75,5,17.19,13.0,6.0
C003592,male,False,True,False,month-to-month,True,fiber optic,yes,True,False,False,False,False,True,True,Premium,bank transfer (automatic),True,True,97.1,3706.95,40,100.12,371.0,5.2
C003593,female,False,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.55,620.75,36,11.71,357.0,8.0
C003594,female,False,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,False,False,True,Premium,electronic check,False,False,80.0,412.5,5,72.6,224.0,6.3
C003595,female,False,False,False,month-to-month,True,fiber optic,yes,False,False,True,False,False,True,False,Premium,mailed check,True,False,84.7,832.05,10,91.0,366.0,3.8
C003596,male,False,True,True,month-to-month,True,fiber optic,yes,False,False,False,False,False,True,True,Premium,bank transfer (automatic),True,True,89.55,185.55,2,95.28,185.0,5.5
C003597,male,False,False,False,month-to-month,True,fiber optic,yes,True,True,False,False,False,True,False,Premium,electronic check,False,False,90.6,1943.2,23,85.73,333.0,4.3
C003598,male,False,True,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,20.05,505.9,26,5.24,412.0,6.1
C003599,female,True,True,False,two year,False,fiber optic,yes,True,False,True,True,True,True,True,Premium,electronic check,False,False,112.4,8046.85,72,114.08,359.0,7.0
C003600,female,False,True,False,month-to-month,False,dsl,yes,False,True,False,False,False,False,False,Standard,bank transfer (automatic),True,True,50.2,1815.3,34,13.92,259.0,8.5
C003601,male,False,False,False,month-to-month,False,dsl,yes,False,True,True,False,False,True,False,Standard,bank transfer (automatic),True,True,62.25,612.95,10,14.56,220.0,6.6
C003602,female,False,False,False,one year,False,dsl,yes,False,True,True,False,False,False,False,Standard,mailed check,True,False,55.7,795.15,14,13.11,112.0,9.8
C003603,female,False,False,False,month-to-month,True,fiber optic,yes,True,False,True,False,False,True,False,Premium,bank transfer (automatic),True,True,90.05,2169.8,23,100.3,277.0,6.0
C003604,male,False,True,False,two year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.65,973.1,47,0.2,149.0,9.4
C003605,male,False,True,False,month-to-month,False,fiber optic,yes,False,True,True,False,False,False,True,Premium,electronic check,False,False,89.25,2210.2,24,93.16,178.0,8.0
C003606,male,False,True,False,month-to-month,True,fiber optic,yes,True,False,False,True,False,True,True,Premium,bank transfer (automatic),True,True,99.05,4853.75,49,95.1,142.0,5.1
C003607,male,True,False,False,one year,False,dsl,yes,False,True,True,False,False,False,False,Standard,mailed check,True,False,54.0,1055.9,20,12.3,208.0,6.7
C003608,female,False,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,False,False,False,Premium,bank transfer (automatic),True,True,69.75,144.55,2,75.16,247.0,6.0
C003609,female,False,False,False,month-to-month,True,dsl,yes,False,False,False,True,False,False,False,Standard,credit card (automatic),False,True,49.05,91.1,2,7.97,274.0,4.8
C003610,male,False,False,False,two year,False,dsl,no,False,True,False,False,True,True,True,Standard,bank transfer (automatic),True,True,56.75,1304.85,22,14.95,5.0,8.2
C003611,male,False,False,False,month-to-month,True,fiber optic,yes,True,False,False,False,True,True,True,Premium,bank transfer (automatic),True,True,98.05,713.0,7,98.22,346.0,7.0
C003612,male,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,21.1,21.1,1,0.77,231.0,7.4
C003613,female,False,True,True,month-to-month,False,fiber optic,yes,True,True,False,True,False,False,True,Premium,bank transfer (automatic),True,True,96.65,5580.8,59,95.75,179.0,7.6
C003614,female,False,True,True,one year,False,no,yes,True,False,False,False,False,False,False,Low,credit card (automatic),False,True,24.5,1497.9,58,2.22,270.0,8.1
C003615,female,False,False,False,month-to-month,True,fiber optic,yes,True,True,True,True,True,True,True,Premium,bank transfer (automatic),True,True,114.5,4527.45,41,117.96,426.0,3.8
C003616,female,True,False,False,two year,False,fiber optic,yes,True,False,False,True,False,False,False,Premium,credit card (automatic),False,True,79.2,4590.35,59,82.87,280.0,7.8
C003617,female,False,True,True,month-to-month,False,fiber optic,yes,False,False,False,False,False,False,False,Premium,electronic check,False,False,69.55,200.2,3,64.62,217.0,8.7
C003618,male,False,False,False,two year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,20.05,614.45,32,0.0,112.0,7.2
C003619,male,True,True,False,month-to-month,False,fiber optic,yes,True,False,False,False,True,True,True,Premium,electronic check,False,False,98.85,4564.9,46,104.82,230.0,9.5
C003620,male,False,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,False,False,True,Premium,electronic check,False,False,80.95,171.15,2,85.42,271.0,2.8
C003621,female,False,True,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,19.6,1012.4,52,0.0,215.0,9.2
C003622,female,True,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,True,False,False,Premium,electronic check,False,False,74.3,940.35,13,76.06,100.0,5.6
C003623,female,True,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,False,True,True,Premium,bank transfer (automatic),True,True,89.7,1047.7,11,79.81,173.0,4.2
C003624,male,False,False,False,month-to-month,False,fiber optic,yes,True,True,True,False,False,False,False,Premium,bank transfer (automatic),True,True,87.65,2766.4,32,87.88,380.0,6.8
C003625,male,True,True,False,month-to-month,True,fiber optic,yes,True,False,False,False,True,True,True,Premium,credit card (automatic),False,True,100.45,1622.45,17,109.94,379.0,2.1
C003626,female,False,False,False,month-to-month,False,fiber optic,yes,True,False,False,False,False,False,False,Premium,credit card (automatic),False,True,74.75,1129.35,16,70.01,170.0,7.3
C003627,female,False,False,False,one year,False,fiber optic,yes,True,False,True,True,True,True,True,Premium,bank transfer (automatic),True,True,107.45,5680.9,51,103.28,310.0,9.3
C003628,male,False,False,False,one year,False,dsl,yes,False,True,False,False,True,True,True,Standard,bank transfer (automatic),True,True,75.35,2243.9,29,26.43,143.0,7.7
C003629,male,False,True,False,two year,False,dsl,yes,False,True,True,True,True,False,False,Standard,credit card (automatic),False,True,64.95,4523.25,70,11.77,376.0,9.4
C003630,female,False,True,True,two year,False,fiber optic,yes,True,True,True,False,True,False,True,Premium,electronic check,False,False,100.45,7159.7,71,97.29,272.0,7.2
C003631,male,False,True,True,one year,False,dsl,yes,True,False,False,True,True,True,False,Standard,bank transfer (automatic),True,True,68.5,2839.95,41,23.53,335.0,8.6
C003632,male,False,False,False,month-to-month,False,fiber optic,yes,False,False,False,False,False,True,False,Premium,electronic check,False,False,80.55,80.55,1,77.38,95.0,7.6
C003633,female,False,True,False,month-to-month,False,dsl,yes,False,True,True,False,True,True,True,Standard,bank transfer (automatic),True,True,81.25,580.1,7,23.2,310.0,6.9
C003634,male,False,True,True,one year,True,fiber optic,yes,False,False,False,False,False,True,True,Premium,electronic check,False,False,90.4,2178.6,25,94.12,249.0,4.5
C003635,male,False,True,True,one year,False,fiber optic,yes,True,True,True,True,False,False,False,Premium,electronic check,False,False,89.55,6038.55,67,91.66,326.0,7.1
C003636,male,False,True,True,month-to-month,False,dsl,yes,True,True,False,False,False,False,False,Standard,mailed check,True,False,55.7,259.4,5,18.04,332.0,5.7
C003637,male,False,False,True,month-to-month,False,no,yes,True,False,False,False,False,False,False,Low,electronic check,False,False,24.8,324.15,15,0.0,255.0,7.7
C003638,female,False,True,True,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,electronic check,False,False,20.0,417.65,20,2.05,195.0,8.0
C003639,male,False,True,True,month-to-month,True,dsl,yes,False,False,False,True,True,False,False,Standard,mailed check,True,False,56.15,168.15,3,16.23,320.0,5.7
C003640,male,False,True,True,one year,False,fiber optic,yes,True,True,False,True,False,True,True,Premium,electronic check,False,False,105.2,5637.85,54,107.49,244.0,9.4
C003641,male,False,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.55,839.4,42,0.0,171.0,9.1
C003642,female,False,True,False,month-to-month,False,fiber optic,yes,False,False,False,False,False,False,True,Premium,electronic check,False,False,79.75,769.1,9,78.84,167.0,8.9
C003643,female,False,False,False,two year,False,fiber optic,yes,True,False,False,True,False,True,True,Premium,bank transfer (automatic),True,True,97.45,6253.0,63,92.5,117.0,8.3
C003644,female,False,True,False,two year,False,no,yes,True,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,24.25,1641.8,69,0.07,204.0,6.5
C003645,female,False,False,False,two year,False,no,yes,True,False,False,False,False,False,False,Low,credit card (automatic),False,True,24.6,1678.05,69,0.0,349.0,7.7
C003646,male,False,True,False,month-to-month,False,dsl,yes,False,False,False,True,False,False,False,Standard,mailed check,True,False,50.15,2058.5,40,9.47,266.0,8.5
C003647,male,False,False,False,two year,False,dsl,no,False,False,True,True,True,False,False,Standard,bank transfer (automatic),True,True,39.6,2424.5,60,13.17,5.0,9.6
C003648,female,False,False,False,month-to-month,True,fiber optic,yes,False,True,True,False,True,False,True,Premium,bank transfer (automatic),True,True,94.4,387.2,4,95.46,322.0,5.6
C003649,female,True,False,False,two year,False,dsl,yes,True,True,True,True,True,True,True,Standard,mailed check,True,False,89.85,6293.45,71,30.87,175.0,9.3
C003650,female,False,True,False,month-to-month,True,fiber optic,yes,True,False,False,False,True,False,False,Premium,credit card (automatic),False,True,78.95,2839.65,37,76.79,258.0,3.6
C003651,male,False,True,False,month-to-month,False,fiber optic,yes,True,False,False,True,False,True,True,Premium,credit card (automatic),False,True,98.85,3145.9,32,100.89,233.0,7.7
C003652,male,False,False,False,two year,False,dsl,yes,True,True,False,False,False,False,False,Standard,credit card (automatic),False,True,53.85,2200.7,39,18.91,320.0,8.4
C003653,female,False,False,False,one year,False,no,yes,True,False,False,False,False,False,False,Low,electronic check,False,False,24.25,914.4,38,2.47,108.0,9.3
C003654,male,False,False,False,two year,False,fiber optic,yes,True,False,False,False,True,False,True,Premium,credit card (automatic),False,True,89.45,4577.75,52,85.32,173.0,7.6
C003655,female,False,True,True,month-to-month,False,fiber optic,yes,True,False,True,True,False,True,True,Premium,credit card (automatic),False,True,105.25,4997.5,48,106.0,102.0,7.6
C003656,male,False,True,True,two year,False,dsl,no,False,True,True,False,True,True,True,Standard,bank transfer (automatic),True,True,59.5,4144.8,70,19.67,7.0,9.0
C003657,male,False,False,False,month-to-month,False,fiber optic,yes,False,False,False,False,False,False,False,Premium,credit card (automatic),False,True,70.55,1493.55,20,70.59,359.0,6.5
C003658,female,False,False,False,one year,False,dsl,yes,True,True,True,False,True,True,True,Standard,credit card (automatic),False,True,82.5,4179.1,50,14.32,204.0,9.9
C003659,female,False,False,False,one year,True,dsl,no,False,False,False,False,False,True,True,Standard,credit card (automatic),False,True,44.85,893.55,19,14.26,5.0,3.8
C003660,male,False,True,True,one year,False,dsl,yes,False,False,True,True,True,False,False,Standard,bank transfer (automatic),True,True,61.6,1611.0,25,29.54,328.0,5.3
C003661,male,False,False,False,month-to-month,False,dsl,yes,False,False,False,True,False,False,False,Standard,bank transfer (automatic),True,True,49.05,593.05,12,12.91,346.0,8.0
C003662,male,True,True,False,month-to-month,True,fiber optic,yes,True,False,False,True,True,True,True,Premium,electronic check,False,False,105.65,4284.8,39,102.01,242.0,6.9
C003663,male,False,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,True,False,False,Premium,mailed check,True,False,74.65,544.55,7,76.52,311.0,5.3
C003664,female,False,True,True,one year,False,dsl,yes,False,True,True,True,True,False,False,Standard,mailed check,True,False,66.25,1533.8,23,21.44,153.0,9.2
C003665,male,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,electronic check,False,False,19.4,529.8,27,6.16,374.0,7.8
C003666,male,True,False,False,month-to-month,False,fiber optic,yes,True,False,False,False,False,True,False,Premium,credit card (automatic),False,True,86.05,3865.6,47,79.76,443.0,7.9
C003667,male,False,True,True,two year,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,19.15,515.75,26,3.85,296.0,6.0
C003668,female,False,True,False,month-to-month,True,dsl,yes,True,False,True,False,False,True,False,Standard,bank transfer (automatic),True,True,64.7,941.0,14,22.36,62.0,1.7
C003669,female,True,True,False,month-to-month,True,fiber optic,yes,True,True,False,False,True,True,True,Premium,bank transfer (automatic),True,True,104.05,1133.65,11,103.34,199.0,5.0
C003670,male,False,False,True,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.25,48.35,2,1.89,305.0,8.8
C003671,female,False,True,True,month-to-month,False,fiber optic,yes,False,False,True,True,False,False,False,Premium,electronic check,False,False,81.95,2070.05,26,87.1,212.0,8.4
C003672,female,True,True,False,two year,False,fiber optic,yes,True,True,True,True,True,True,True,Premium,bank transfer (automatic),True,True,114.65,8333.95,72,119.01,364.0,8.7
C003673,female,False,True,True,two year,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,20.0,1209.25,63,0.0,302.0,9.7
C003674,male,False,True,True,two year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.8,1396.25,71,4.3,186.0,8.4
C003675,male,False,True,True,month-to-month,False,dsl,yes,True,False,True,False,False,True,False,Standard,bank transfer (automatic),True,True,65.15,723.35,11,19.22,252.0,7.9
C003676,male,True,True,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.65,228.65,14,0.56,169.0,6.5
C003677,female,False,False,True,two year,False,dsl,yes,True,True,True,True,True,True,True,Standard,credit card (automatic),False,True,88.95,1161.75,13,27.05,233.0,10.0
C003678,male,False,False,True,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,20.2,98.35,6,0.0,200.0,8.0
C003679,male,True,True,True,month-to-month,False,fiber optic,yes,True,False,False,False,False,False,False,Premium,credit card (automatic),False,True,75.2,775.3,11,81.16,355.0,6.9
C003680,male,False,True,False,month-to-month,False,dsl,yes,True,False,False,True,False,False,False,Standard,credit card (automatic),False,True,56.8,1074.65,18,16.62,440.0,6.6
C003681,male,False,False,False,month-to-month,True,dsl,no,False,False,False,False,False,False,True,Standard,electronic check,False,False,35.55,35.55,1,5.07,0.0,5.7
C003682,female,False,True,False,month-to-month,False,fiber optic,yes,False,False,True,False,False,False,False,Premium,bank transfer (automatic),True,True,75.5,2324.7,32,73.53,76.0,6.8
C003683,male,False,False,False,one year,False,dsl,no,False,True,True,False,False,False,False,Standard,mailed check,True,False,35.6,1072.6,29,11.57,8.0,9.8
C003684,female,False,False,False,month-to-month,False,dsl,yes,True,False,False,False,False,True,False,Standard,electronic check,False,False,60.25,170.5,3,24.22,113.0,4.7
C003685,female,False,False,False,month-to-month,True,fiber optic,yes,True,False,False,False,False,True,True,Premium,electronic check,False,False,95.15,196.9,2,98.17,254.0,6.2
C003686,male,False,True,True,month-to-month,True,fiber optic,yes,False,False,False,False,True,True,True,Premium,mailed check,True,False,96.65,1162.85,13,92.4,317.0,5.0
C003687,female,False,False,False,month-to-month,False,dsl,no,False,False,False,True,False,False,True,Standard,electronic check,False,False,40.35,1677.85,41,24.53,21.0,8.2
C003688,female,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,electronic check,False,False,18.85,18.85,1,1.51,268.0,7.6
C003689,male,False,False,False,month-to-month,False,dsl,yes,False,False,False,False,False,True,False,Standard,mailed check,True,False,54.85,370.4,7,22.83,232.0,10.0
C003690,female,False,True,False,one year,False,dsl,yes,False,False,True,False,True,True,False,Standard,mailed check,True,False,64.3,3410.6,52,18.53,71.0,8.7
C003691,female,False,True,True,two year,False,no,yes,True,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,24.65,1138.8,45,2.91,252.0,6.5
C003692,male,False,True,False,two year,False,dsl,yes,True,True,False,True,True,True,False,Standard,credit card (automatic),False,True,76.1,5264.25,70,27.03,256.0,6.0
C003693,female,False,False,False,two year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,18.7,1005.7,53,6.28,307.0,8.3
C003694,female,True,True,False,one year,False,fiber optic,yes,True,False,False,True,True,True,False,Premium,credit card (automatic),False,True,97.95,5936.55,62,103.24,186.0,8.3
C003695,female,False,True,False,month-to-month,False,fiber optic,yes,True,False,True,True,False,False,True,Premium,credit card (automatic),False,True,94.1,5475.9,60,98.46,210.0,6.4
C003696,female,True,True,False,month-to-month,True,fiber optic,yes,False,False,False,False,False,True,False,Premium,electronic check,False,False,80.4,224.05,3,78.82,116.0,4.4
C003697,female,True,True,False,month-to-month,False,fiber optic,yes,False,False,True,False,False,True,True,Premium,electronic check,False,False,95.1,2326.05,23,92.24,43.0,7.9
C003698,male,False,False,True,month-to-month,True,dsl,no,False,False,False,True,False,False,False,Standard,mailed check,True,False,31.35,31.35,1,11.07,1.0,4.2
C003699,female,False,False,False,one year,False,dsl,yes,False,True,True,False,True,False,True,Standard,bank transfer (automatic),True,True,72.35,4991.5,67,26.37,108.0,9.0
C003700,female,False,False,False,month-to-month,True,fiber optic,yes,True,False,False,True,False,True,False,Premium,bank transfer (automatic),True,True,89.75,1052.4,12,88.64,280.0,6.7
C003701,female,True,True,False,two year,False,dsl,yes,True,True,True,True,True,False,True,Standard,bank transfer (automatic),True,True,82.7,5831.2,71,30.14,203.0,9.3
C003702,male,False,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,19.9,510.8,25,7.46,201.0,7.2
C003703,female,False,False,False,month-to-month,False,dsl,yes,True,False,True,False,False,False,False,Standard,electronic check,False,False,53.8,283.95,5,11.56,161.0,8.3
C003704,male,False,False,False,one year,False,dsl,yes,True,False,False,False,False,False,False,Standard,credit card (automatic),False,True,51.55,1295.4,26,11.28,0.0,8.1
C003705,male,False,True,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.65,19.65,1,0.0,385.0,6.2
C003706,male,True,False,False,one year,False,dsl,no,False,False,False,True,True,True,False,Standard,credit card (automatic),False,True,44.05,3011.65,70,14.75,1.0,8.2
C003707,male,False,True,True,two year,False,fiber optic,yes,True,True,True,True,True,True,True,Premium,electronic check,False,False,114.0,8093.15,72,111.38,212.0,10.0
C003708,male,False,True,False,one year,True,fiber optic,yes,False,False,False,True,False,True,True,Premium,electronic check,False,False,94.4,5610.25,60,101.16,119.0,5.0
C003709,female,True,True,True,month-to-month,False,fiber optic,yes,True,False,False,True,False,True,True,Premium,electronic check,False,False,100.4,3217.65,32,102.52,337.0,5.9
C003710,male,False,False,False,month-to-month,True,no,yes,False,False,False,False,False,False,False,Low,electronic check,False,False,19.85,19.85,1,0.4,262.0,4.4
C003711,female,False,False,False,one year,False,dsl,yes,True,False,False,True,False,False,False,Standard,mailed check,True,False,54.25,773.2,14,9.1,175.0,6.5
C003712,female,False,False,False,month-to-month,False,fiber optic,yes,True,False,True,False,False,False,False,Premium,credit card (automatic),False,True,80.0,1029.35,13,73.42,214.0,8.9
C003713,female,False,False,False,month-to-month,True,fiber optic,yes,True,True,False,True,True,True,True,Premium,credit card (automatic),False,True,109.9,669.45,6,111.31,401.0,5.5
C003714,female,False,False,False,two year,False,dsl,yes,True,False,True,False,True,True,True,Standard,mailed check,True,False,79.2,3593.8,46,13.1,243.0,8.2
C003715,male,False,False,False,month-to-month,True,fiber optic,yes,False,True,False,False,True,True,True,Premium,electronic check,False,False,101.35,1553.95,15,106.41,233.0,4.4
C003716,male,True,True,False,month-to-month,False,fiber optic,yes,True,True,False,True,False,True,False,Premium,electronic check,False,False,94.3,3953.15,43,93.51,165.0,7.6
C003717,male,False,False,False,two year,False,dsl,yes,False,True,False,False,False,False,False,Standard,bank transfer (automatic),True,True,49.8,1971.15,39,31.16,79.0,7.9
C003718,male,True,False,False,month-to-month,True,dsl,yes,False,False,False,False,True,True,False,Standard,bank transfer (automatic),True,True,60.05,1236.15,21,29.55,235.0,4.1
C003719,male,False,False,False,month-to-month,False,dsl,no,False,False,True,False,True,True,True,Standard,electronic check,False,False,53.75,3196.0,57,15.22,12.0,6.3
C003720,female,False,True,False,one year,False,fiber optic,yes,False,True,False,False,False,True,True,Premium,electronic check,False,False,93.45,4872.2,53,92.92,348.0,9.5
C003721,male,False,True,True,month-to-month,False,fiber optic,yes,False,False,True,False,True,True,False,Premium,mailed check,True,False,87.9,1500.5,18,92.88,47.0,7.8
C003722,female,False,False,False,month-to-month,True,dsl,yes,True,False,False,False,False,False,True,Standard,electronic check,False,False,60.15,60.15,1,26.56,148.0,4.6
C003723,female,False,True,False,one year,False,dsl,yes,True,True,True,False,False,False,False,Standard,bank transfer (automatic),True,True,61.05,3478.75,58,10.12,197.0,8.0
C003724,female,True,False,False,two year,False,fiber optic,yes,True,False,False,False,True,True,True,Premium,bank transfer (automatic),True,True,104.05,7413.55,71,95.12,249.0,8.1
C003725,female,False,False,False,one year,False,fiber optic,yes,False,True,False,False,True,True,True,Premium,electronic check,False,False,99.25,3532.0,35,96.14,236.0,6.5
C003726,male,False,False,False,month-to-month,False,fiber optic,yes,False,False,False,False,True,False,True,Premium,credit card (automatic),False,True,85.7,256.75,3,88.61,239.0,5.9
C003727,male,False,False,False,one year,False,fiber optic,yes,True,False,True,True,False,True,True,Premium,electronic check,False,False,104.85,3887.25,38,107.33,286.0,7.1
C003728,male,False,True,True,two year,False,dsl,yes,True,True,True,True,True,False,False,Standard,credit card (automatic),False,True,69.15,2490.15,35,26.09,168.0,8.3
C003729,male,False,False,False,month-to-month,True,fiber optic,yes,True,False,False,False,True,True,False,Premium,electronic check,False,False,90.45,593.45,7,84.45,334.0,3.6
C003730,female,False,False,False,two year,False,dsl,yes,False,True,False,False,True,True,True,Standard,mailed check,True,False,74.45,3510.3,47,10.75,289.0,7.5
C003731,female,False,False,False,month-to-month,False,dsl,yes,False,False,False,True,False,False,False,Standard,electronic check,False,False,50.45,765.45,14,19.43,221.0,10.0
C003732,female,True,True,False,month-to-month,False,dsl,yes,False,False,False,True,False,False,True,Standard,electronic check,False,False,60.0,1259.35,20,13.86,394.0,5.7
C003733,male,False,True,False,two year,False,dsl,yes,True,True,True,True,False,True,True,Standard,electronic check,False,False,85.25,5538.35,66,15.48,390.0,7.2
C003734,male,False,True,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,19.45,340.85,15,0.92,333.0,10.0
C003735,female,False,False,False,two year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,20.75,844.45,42,4.17,0.0,7.8
